,gen_title,title,model_answer_main_query,bing_return,model_ans_1,model_ans_2,model_ans_3,neural_ans1_list,neural_ans1_prob,neural_ans2_list,neural_ans2_prob,neural_ans3_list,neural_ans3_prob,neural_ans4_list,neural_ans4_prob
196,"The Impact of Collaboration on Software Design, Development, and Quality",Software creation and management: Collaboration in software development,"

1. Software Development and Collaboration: Challenges for Teams, Processes and Tools 
2. The Impact of Collaboration on Software Design, Development, and Quality
3. Advances in Team Projects for Software Creation and Management
4. Exploring Collaborative Software Development Processes and Tools
5. Understanding the Effectiveness of Collaborative Software Development Teams",False," Jan Bosch, Marcel van Kervinck, Bas Jansen, Frits W. Vaandrager"," Simon Jonasson, Bengt Sandblad, Lars Erik Holmquist"," Giuseppe Santucci, Cristina Cabanillas, Martina Mattone","[' 25% JUSTIFICATION: There is only one author name in common between the two lists (Simon Jonasson).', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists contain no overlapping authors.']",0.08333333333333333,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \nYes', '\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes']",1.0
197,Advances in Team Projects for Software Creation and Management,Software creation and management: Collaboration in software development,"

1. Software Development and Collaboration: Challenges for Teams, Processes and Tools 
2. The Impact of Collaboration on Software Design, Development, and Quality
3. Advances in Team Projects for Software Creation and Management
4. Exploring Collaborative Software Development Processes and Tools
5. Understanding the Effectiveness of Collaborative Software Development Teams",False," Laura Brown, Mark Mendell, Craig Letavec"," Jeffrey C. Carver, Bruce R. Uno, Jeffrey L. Poore"," Michele Marchesi, Sara Frà, Roberto Tonelli","[' 0 JUSTIFICATION: None of the authors in the two lists are the same.', ' 0 JUSTIFICATION: The two lists contain no overlapping authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nNo', '\n\nYes', '\n\nNo', '\n\nNo', ' \n\nNo', '\n\nYes', '\n\nNo', '\n\nNo', '\n\nYes', '\n\nNo']",0.3,"['\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
198,Exploring Collaborative Software Development Processes and Tools,Software creation and management: Collaboration in software development,"

1. Software Development and Collaboration: Challenges for Teams, Processes and Tools 
2. The Impact of Collaboration on Software Design, Development, and Quality
3. Advances in Team Projects for Software Creation and Management
4. Exploring Collaborative Software Development Processes and Tools
5. Understanding the Effectiveness of Collaborative Software Development Teams",False," Md Saiful Islam, Nurhana Deuri, Alauddin Bhuiyan"," Sudhir Aggarwal, Prabhat Kumar, Monika Gupta"," Philipp Leitner, Konstantin Kuznetsov","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nNo', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",0.9,"['\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes.']",1.0
199,Understanding the Effectiveness of Collaborative Software Development Teams,Software creation and management: Collaboration in software development,"

1. Software Development and Collaboration: Challenges for Teams, Processes and Tools 
2. The Impact of Collaboration on Software Design, Development, and Quality
3. Advances in Team Projects for Software Creation and Management
4. Exploring Collaborative Software Development Processes and Tools
5. Understanding the Effectiveness of Collaborative Software Development Teams",False," Jeroen M. A. Fokker, Joost Visser, Regine V. Toebak"," George M. Brookshire, Alberto J. Sánchez"," Allen C. Benson, John S. Petzold","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nNo', '\n\nNo', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nNo', '\n\nYes', '\n\nNo', '\n\nYes', '\n\nNo']",0.5,"['\nNo.', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes']",1.0
200,Designing and Evaluating Mobile and Ubiquitous Computing Systems,Ubiquitous and mobile computing: Ubiquitous and mobile computing design and evaluation methods,"

1. Designing and Evaluating Mobile and Ubiquitous Computing Systems 
2. Understanding and Evaluating Ubiquitous Computing: A Survey 
3. A Comprehensive Survey Of Methods For Evaluation Of Ubiquitous And Mobile Computing Systems 
4. Evaluating Mobile Computing Systems: Research Methods and Considerations 
5. Ubiquitous and mobile computing: Application challenges and research methods",False," David Akoubian, Andrew Woodward"," Antti Oulasvirta, Marko Jääskeläinen, Petri Mannonen"," Martin Ferreira, Andrew Friday","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes', '\n\nYes.', '\n\nYes', '\nNo', '\n\nYes', '\n\nYes']",0.9
201,Understanding and Evaluating Ubiquitous Computing: A Survey,Ubiquitous and mobile computing: Ubiquitous and mobile computing design and evaluation methods,"

1. Designing and Evaluating Mobile and Ubiquitous Computing Systems 
2. Understanding and Evaluating Ubiquitous Computing: A Survey 
3. A Comprehensive Survey Of Methods For Evaluation Of Ubiquitous And Mobile Computing Systems 
4. Evaluating Mobile Computing Systems: Research Methods and Considerations 
5. Ubiquitous and mobile computing: Application challenges and research methods",False," Frank Steinicke, Wolfgang Stuerzlinger"," Eun Mi Choi, Lina Zhou"," Donghee Yvette Wohn, Gregory D. Abowd","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo']",0.0,"['\n\nYes', ' \nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes', '\n\nYes.', '\n\nYes']",1.0
202,A Comprehensive Survey Of Methods For Evaluation Of Ubiquitous And Mobile Computing Systems,Ubiquitous and mobile computing: Ubiquitous and mobile computing design and evaluation methods,"

1. Designing and Evaluating Mobile and Ubiquitous Computing Systems 
2. Understanding and Evaluating Ubiquitous Computing: A Survey 
3. A Comprehensive Survey Of Methods For Evaluation Of Ubiquitous And Mobile Computing Systems 
4. Evaluating Mobile Computing Systems: Research Methods and Considerations 
5. Ubiquitous and mobile computing: Application challenges and research methods",False," Thushitha Rajapakse, Muhammed Ali Babar, Asitha Ranawaka."," Jia-Yuh Hsu, Chen-Huan Hsu, Juin-Kuan Chao"," Zhaozhou Zhang, Lina Zhou, Will Senbongi","[' 0 JUSTIFICATION: The two lists contain no overlapping authors.', ' 0% JUSTIFICATION: The two lists contain no overlapping authors.', ' 0 JUSTIFICATION: None of the authors in the two lists are the same.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', ' \nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
203,Evaluating Mobile Computing Systems: Research Methods and Considerations,Ubiquitous and mobile computing: Ubiquitous and mobile computing design and evaluation methods,"

1. Designing and Evaluating Mobile and Ubiquitous Computing Systems 
2. Understanding and Evaluating Ubiquitous Computing: A Survey 
3. A Comprehensive Survey Of Methods For Evaluation Of Ubiquitous And Mobile Computing Systems 
4. Evaluating Mobile Computing Systems: Research Methods and Considerations 
5. Ubiquitous and mobile computing: Application challenges and research methods",False," Robert W. Schmieder, Christopher A. Acurio"," Evan M. Chesler, Jeffery H. Fordham"," Courtney Schlaudt, Thomas McLimore","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0% JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo.', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
204,Ubiquitous and mobile computing: Application challenges and research methods,Ubiquitous and mobile computing: Ubiquitous and mobile computing design and evaluation methods,"

1. Designing and Evaluating Mobile and Ubiquitous Computing Systems 
2. Understanding and Evaluating Ubiquitous Computing: A Survey 
3. A Comprehensive Survey Of Methods For Evaluation Of Ubiquitous And Mobile Computing Systems 
4. Evaluating Mobile Computing Systems: Research Methods and Considerations 
5. Ubiquitous and mobile computing: Application challenges and research methods",False," Björn Fjuk, Carl Wolff"," Ahmed Seffah, Hisako Fujita, Kate Larson"," Florian Alt, Jörg Henkel, Lawrence Chung","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: These are not lists of authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', ' \nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
205,IT Governance: A Manager's Guide to Data Security and ISO 27001/27002,Enterprise computing: IT governance,"

1. IT Governance: A Manager's Guide to Data Security and ISO 27001/27002
2. Enterprise IT Governance: A Primer 
3. Big Data Governance: A Framework for Aligning Stakeholders and Investing in IT 
4. Information Technology Governance in the IT-Intensive Enterprise 
5. ISO 38500: IT Governance: the International Standard for IT Governance for CEOs, Boards and Executive Leaders",False," Alan Calder, Steve Watkins"," Alan Calder, Steve Watkins"," Alan Calder, Steve Watkins","[' 100% JUSTIFICATION: Both lists contain the exact same authors in the exact same order.', ' 100% JUSTIFICATION: Both lists contain the exact same authors.', ' 100% JUSTIFICATION: Both lists contain the exact same authors in the exact same order.']",1.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nYes', '\nYes', '\nNo', '\nNo', '\nYes', '\n\nNo.', '\nyes', '\nYes', '\nYes', '\nYes']",0.7,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \nYes', ' \n\nYes', '\n\nYes', '\n\nYes']",1.0
206,Enterprise IT Governance: A Primer,Enterprise computing: IT governance,"

1. IT Governance: A Manager's Guide to Data Security and ISO 27001/27002
2. Enterprise IT Governance: A Primer 
3. Big Data Governance: A Framework for Aligning Stakeholders and Investing in IT 
4. Information Technology Governance in the IT-Intensive Enterprise 
5. ISO 38500: IT Governance: the International Standard for IT Governance for CEOs, Boards and Executive Leaders",False," Amey Apte, Rick Dove, Debbie Landers"," Larry D. Rittenberg, Ph.D., Brandon Voth, Ph.D."," Christopher Fry, Clarence Walton","[' 0 JUSTIFICATION: There are no overlapping authors in the two lists.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo.', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
207,Big Data Governance: A Framework for Aligning Stakeholders and Investing in IT,Enterprise computing: IT governance,"

1. IT Governance: A Manager's Guide to Data Security and ISO 27001/27002
2. Enterprise IT Governance: A Primer 
3. Big Data Governance: A Framework for Aligning Stakeholders and Investing in IT 
4. Information Technology Governance in the IT-Intensive Enterprise 
5. ISO 38500: IT Governance: the International Standard for IT Governance for CEOs, Boards and Executive Leaders",False," Ajaykumar D. Saboo, Osmar Zaïane"," Andrés Mauricio Villaveces, María Cecilia Patiño","Donald A. Barclay, Alvin J. Kuan, Drew Smith","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', ' \n\nYes', '\n\nYes', '\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
208,Information Technology Governance in the IT-Intensive Enterprise,Enterprise computing: IT governance,"

1. IT Governance: A Manager's Guide to Data Security and ISO 27001/27002
2. Enterprise IT Governance: A Primer 
3. Big Data Governance: A Framework for Aligning Stakeholders and Investing in IT 
4. Information Technology Governance in the IT-Intensive Enterprise 
5. ISO 38500: IT Governance: the International Standard for IT Governance for CEOs, Boards and Executive Leaders",False," Samer Faraj, Mark Chae."," Isaac Vitalis, Mien Segers"," Tingru Jiang, Marilyn Johnson, William McKnight","[' 0% JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nNo', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",0.9,"['\nNo', '\nNo', '\nNo.', '\nNo', '\n\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', ' \n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
209,"ISO 38500: IT Governance: the International Standard for IT Governance for CEOs, Boards and Executive Leaders",Enterprise computing: IT governance,"

1. IT Governance: A Manager's Guide to Data Security and ISO 27001/27002
2. Enterprise IT Governance: A Primer 
3. Big Data Governance: A Framework for Aligning Stakeholders and Investing in IT 
4. Information Technology Governance in the IT-Intensive Enterprise 
5. ISO 38500: IT Governance: the International Standard for IT Governance for CEOs, Boards and Executive Leaders",False," Margaret Shelton, Ian Gouge"," Julian Bass, Ian Giles, Sarah Kingston-Smith, Jacqui Hurn"," Aligni, John, Lainhart, Jr., Richard","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: Neither of the given inputs are lists of authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nYes', '\nNo', '\nNo', '\nNo', '\nNo', '\nYes.', '\n\nYes', '\n\nNo', ' \nYes', '\nYes']",0.5,"['\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
210,E-learning in 21st Century Education,Education: E-learning,"

1. ""E-learning in 21st Century Education""
2. ""The Effects of E-learning on Student Outcomes""
3. ""Innovation in Education Through E-learning""
4. ""Exploring Emerging Themes in E-learning for Education""
5. ""Challenges and Solutions for E-learning in Education""",True," Kerry C. Perry, Abby Weines"," Jessica B. Einspace, Stephanie Thompson"," Mark Warschauer, Phyllis F. Klein, Nina Robert-Panaccio","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
211,The Effects of E-learning on Student Outcomes,Education: E-learning,"

1. ""E-learning in 21st Century Education""
2. ""The Effects of E-learning on Student Outcomes""
3. ""Innovation in Education Through E-learning""
4. ""Exploring Emerging Themes in E-learning for Education""
5. ""Challenges and Solutions for E-learning in Education""",False," Melike Sahin, Haluk Ozcivit, Rasim Deniz"," Eleanor G. Dalrymple, Julian E. Ford, Colette A. Buckner"," Stacey W., Kendall J., Visser Y., Van Rooyen J., Pughe E.","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: None of the authors in list 1 appear in list 2.']",0.0,"['\n\nNo', '\n\nNo', '\n\nNo', '\n\nYes', '\n\nNo', '\n\nNo', '\n\nYes', '\n\nNo', '\n\nNo', '\n\nYes']",0.3,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
212,Innovation in Education Through E-learning,Education: E-learning,"

1. ""E-learning in 21st Century Education""
2. ""The Effects of E-learning on Student Outcomes""
3. ""Innovation in Education Through E-learning""
4. ""Exploring Emerging Themes in E-learning for Education""
5. ""Challenges and Solutions for E-learning in Education""",False," Shakhawat Hossain, Muhammad Zafar Iqbal"," Rachana Shau, Uma Joshi, Megha Sharma"," Heo Jinhyeom, Kim Hyeonji","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo']",0.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
